Malicious,Package Repository,Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata
0,NPM,strapi-provider-upload-aws-s3-private-images-1.0.0,133,57,0,0,0,0,0.006460876,0.006460876,0,0.006460876,0,0,0,0,0,0,0,96,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081646137,0.1560674145709577,0.5,0,0.082100055,0.1431305614918909,0.3609640474436811,0.073959097,57,6,0,1,0,0.016572943,0.064643055,0.2958363892911637,0,0.2287870269228014,0.2329257916611764,0.75,0.4315602842833155,30,16,7,3,0
0,NPM,strapi-provider-upload-aws-s3-with-resize-3.0.0-beta.18.0,356,169,0,0,0,0,0.003656307,0.003656307,0,0.003656307,0.000783494,0.000783494,0,0.000783494,0,0,0,94,51,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083266076,0.1572566072942753,0.5,0,0.344973424,0.2192940663113199,0.6258145836939114,0.5153195311147832,142,13,0,21,0,0.025035472,0.079647706,0.2958363892911637,0,0.2566476484909537,0.2376114834402355,0.7827981151788009,0.4772170014624824,30,13,6,3,0
0,NPM,strapi-redis-3.0.0-alpha.12.7.1,471,201,0.000233372,0.000466744,0.000330038,0.000350058,0.004707887,0.005681818,0.001377347,0.005194853,0.000466744,0.000933489,0.000660076,0.000700117,0,0,0,91,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028740485,0.088448794,0.3609640474436811,0,0.090158558,0.1481899020959619,0.5,0.1956217818146278,232,51,0,0,1,0.023489629,0.074807331,0.325011211,0,0.2189224066982259,0.230621841,0.7857708359109625,0.4056390622295664,29,14,6,3,0
0,NPM,strapi-upload-aws-s3-3.0.0-alpha.14.5,230,108,0,0,0,0,0.002947368,0.002947368,0,0.002947368,0.000421053,0.000421053,0,0.000421053,0,0,0,84,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063092038,0.1443988968445394,0.5,0,0.3491743523191002,0.228052001,0.6258145836939114,0.5349169872956632,82,11,0,20,0,0.018287386,0.067673139,0.2958363892911637,0,0.2279753520264655,0.2424373765773439,0.7897170014624826,0.4684357160692604,27,13,5,3,0
0,NPM,strapi-upload-aws-s3-multibucket-1.0.3,373,151,0.000821693,0.000821693,0,0.000821693,0.004108463,0.004108463,0,0.004108463,0.000821693,0.000821693,0,0.000821693,1,0,0,83,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088066107,0.1614085696321841,0.5306390622295665,0,0.3167419274301868,0.2266400371958266,0.612197223,0.473186468,107,19,0,21,0,0.018287386,0.067673139,0.2958363892911637,0,0.2300266634640276,0.2134395118997396,0.5,0.4414280318460244,27,12,5,4,0
0,NPM,strapi-vn-3.0.0-alpha.21,11898,4549,0.000426231,0.010070493,0.001529217,0,0.005240698,0.018691589,0.003515117,0.00627701,0.001400526,0.015686275,0.002791259,0.00129042,4,0,9,195,99,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044159758,0.1027815769401613,0.5,0,0.1135400587096582,0.1718594384056379,0.692215752,0.2344977967946406,5535,955,0,4,11,0.098112285,0.1312438378296212,0.6493974703476992,0.2197484934607567,0.2483151458316051,0.2461293256277326,0.7887031414261726,0.5,42,39,29,3,1
0,NPM,string-width-5.1.2,142,54,0,0,0,0,0.007511737,0.007511737,0,0.007511737,0,0,0,0,1,0,0,105,59,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084465298529048,0.1284506590250225,0.3420192178195208,0.2516291673878228,0.064892327,0.1026794722790692,0.2344977967946406,0.1098742467303783,26,5,0,0,0,0.024266383,0.067705252,0.2344977967946406,0,0.1280113039828006,0.1880545363051761,0.5,0.2531400091972194,23,41,8,2,0
0,NPM,stringify-object-4.0.1,416,138,0.006474238,0.006474238,0,0.006474238,0.006743998,0.006743998,0,0.006743998,0.00080928,0.00080928,0,0.00080928,0,0,0,89,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064488235,0.1277379935738263,0.4728301523003201,0,0.1718923880021892,0.2296350585160977,0.6854752972273344,0.4517650395130431,188,21,0,0,0,0.038833639,0.093371375,0.325011211,0,0.2081311070771917,0.2319313815605441,0.8920795639257109,0.4260096505250873,22,20,9,1,0
0,NPM,strip-ansi-6.0.1,19,4,0,0,0,0,0.012903226,0.012903226,0,0.012903226,0,0,0,0,1,0,0,86,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050325833,0.1006516669551291,0.2516291673878228,0,0.058624449,0.1015405245778199,0.2344977967946406,0.058624449,8,3,0,0,0,0.019579879,0.061005119,0.2344977967946406,0,0.115819715,0.1789231319278718,0.5,0.2344977967946406,19,33,6,1,0
0,NPM,strip-json-comments-4.0.0,289,77,0.003426124,0.003426124,0,0.003426124,0.0124197,0.0124197,0,0.0124197,0.001284797,0.001284797,0,0.001284797,0,0,0,94,49,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213910340670329,0.1232092084226166,0.3821022532543101,0.2344977967946406,0.090895725,0.1598259590995637,0.5,0.1956217818146278,65,15,0,0,0,0.007361653,0.035305247,0.1766796675107106,0,0.1538838378389533,0.1951385519141241,0.5,0.325011211,23,33,8,2,0
0,NPM,style-dictionary-3.7.1,32410,8228,0.000549214,0.007172131,0.001471675,0,0.004358452,0.019417476,0.003869865,0.005459709,0.001103407,0.01,0.001900991,0.001390676,15,0,7,1337,617,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,2,7,0,106,135,0,0,1,27,0,0,22,0,0,0,0,0,2,58,0,9,0,36,2,0,3,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.089702222,0.1345865418092068,0.6258145836939114,0.2069084251518168,0.1641332442741205,0.1980981975134333,0.782202526,0.325011211,4517,1154,0,65,10,0.059751723,0.1066557301925339,0.6403360647604435,0.1686450333085069,0.2337111107693918,0.2453308454569847,0.8804820237218406,0.4772170014624824,303,291,131,6,2
0,NPM,style-loader-3.3.1,2672,887,6.516596775230162e-05,0.00079968,0.000208293,0,0.00722659,0.023809524,0.005407486,0.007169824,0.001817768,0.008796481,0.002600763,0.002719555,0,0,0,212,80,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1513463161584677,0.1538787181071707,0.5783898247235197,0.2717822215997982,0.1242565468234775,0.1791626040126887,0.7652465283787412,0.2717822215997982,591,315,0,4,3,0.1032363309893784,0.1259863738761221,0.3609640474436811,0.2197484934607567,0.2348174200990736,0.2261365389208284,0.7097781492858066,0.4926140680171258,40,54,28,3,0
0,NPM,style-value-types-5.1.0,2831,682,0.002595003,0.011477762,0.003990729,0.003781251,0.008462183,0.023062483,0.006351991,0.011737184,0.001237796,0.006144393,0.001944607,0.001596792,0,0,0,158,72,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065469306,0.1323470955167191,0.5744174271404584,0,0.1200975726041809,0.1923236635817572,0.5783898247235197,0.3609640474436811,1745,127,8,0,0,0.076105676,0.1336970016965283,0.4926140680171258,0.1789137914631424,0.201320897,0.2257314956340325,0.7149555854879349,0.4157631294426158,35,42,6,4,0
0,NPM,styled-system-5.1.5,1354,333,0,0,0,0,0.020405538,0.025933714,0.007818021,0.023169626,0.003856189,0.007109242,0.004600511,0.005482716,0,0,0,73,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1406593107337954,0.1369721990365306,0.5783898247235197,0.2516291673878228,0.2420627549170392,0.1114482028287862,0.3146246119280173,0.3049201523582002,510,5,0,0,0,0.1793492411518326,0.1323296970723578,0.3146246119280173,0.2958363892911637,0.2498318431041082,0.2067222137409134,0.5,0.4772170014624824,9,10,7,0,0
0,NPM,stylefire-7.0.3,6317,1622,0.001132392,0.002027883,0.00059915,0.001181396,0.012207401,0.022179975,0.006658239,0.012487601,0.003079561,0.005703422,0.001751777,0.003171425,0,0,0,169,76,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1280655889210068,0.1593338307055891,0.5,0.2516291673878228,0.1744571852324816,0.1700695153199399,0.6760150508789765,0.2612796872684704,2666,138,0,12,0,0.093306364,0.1282545206258094,0.4056390622295664,0.2344977967946406,0.2535986195176339,0.2298477814400959,0.7149555854879349,0.4926140680171258,34,38,15,3,0
0,NPM,stylelint-config-standard-26.0.0,314,164,0,0,0,0,0.000179727,0.000179727,0,0.000179727,0.00395399,0.00395399,0,0.00395399,0,0,0,137,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008432252,0.036755333,0.1686450333085069,0,0.1964608028712836,0.1156215486439171,0.6101878183760037,0.2717822215997982,19,36,0,1,0,0.09510336,0.1393858107237053,0.5,0.2069084251518168,0.2540511792702091,0.2078211404039387,0.5,0.4591479170272448,30,21,14,0,0
0,NPM,stylus-0.58.1,42420,16177,0.000886266,0.013129103,0.001694347,0.001167685,0.010294054,0.025152713,0.003875444,0.01227472,0.001813669,0.029645842,0.002962343,0.002343011,10,0,0,101,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049549254,0.1197766867076099,0.6893917467430879,0,0.1528146709551783,0.2041272284081491,0.8374712418952251,0.3609640474436811,14939,1029,2,15,0,0.012093455,0.048879313,0.2344977967946406,0,0.2143898010163164,0.2134228065205325,0.5744174271404584,0.4056390622295664,32,22,8,3,0
0,NPM,stylus-matrix-modded-v1-0.0.1,42170,16124,0.000905746,0.013129103,0.001707702,0.001196557,0.010101971,0.025,0.003695602,0.01207946,0.001833464,0.029645842,0.002985825,0.002330056,10,0,0,119,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049287735,0.1195473345897188,0.6893917467430879,0,0.1537803608529073,0.2042543241193561,0.8374712418952251,0.3609640474436811,14860,1040,2,17,0,0.029269161,0.077258833,0.2717822215997982,0,0.2590351325639466,0.2246698680609349,0.7609640474436811,0.4545223001742702,34,22,13,2,0
0,NPM,sudo-prompt-9.2.1,3081,768,0.001878493,0.00378993,0.00189518,0.00281774,0.005099198,0.007518797,0.00259149,0.006466491,0.000221082,0.000663245,0.000382925,0.000331622,1,0,6,76,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057233967,0.1301224779327147,0.4591479170272448,0,0.1556246769816202,0.1950828462662563,0.7870538729505671,0.2958363892911637,1036,175,0,7,2,0,0,0,0,0.1201333323248641,0.177099945,0.612197223,0.283809305,16,31,1,4,0
0,NPM,suncalc-1.9.0,1402,317,0.004058353,0.004058353,0,0.004058353,0.011187891,0.011187891,0,0.011187891,0.001645278,0.001645278,0,0.001645278,0,0,0,99,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085976914,0.1627739083645293,0.5,0,0.1152796986677521,0.1235484565993592,0.3096910973393819,0.2344977967946406,537,10,0,0,0,0.045299297,0.086031439,0.2268581695934724,0,0.1330672705688997,0.1789038615368451,0.5,0.283809305,25,24,4,2,0
0,NPM,super-animejs-3.1.0,11031,2680,0.002720152,0.004408608,0.001462246,0.003142458,0.015055626,0.024363362,0.008060742,0.01738751,0.005726564,0.009339289,0.003128712,0.006630146,0,0,0,66,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07818196,0.1560883808828503,0.79248125,0,0.1515663936009933,0.1873106292038918,0.6608034791941735,0.325011211,6706,157,26,15,0,0.072745272,0.1114328324785193,0.2717822215997982,0.1917940463312638,0.2139468341962218,0.2030494391185111,0.5,0.3768177018016528,16,13,6,2,0
0,NPM,supercluster-7.1.5,4578,1053,0.003946477,0.00743834,0.003089269,0.005135178,0.014948743,0.027273914,0.010824061,0.018928356,0.006426475,0.011483753,0.004405349,0.007927995,0,0,0,124,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074664196,0.157351476,0.79248125,0,0.1333053271761024,0.2036844848345758,0.5,0.3609640474436811,2965,47,40,0,0,0.056265096,0.1180069226230628,0.5,0,0.1910079921746699,0.2106171652239815,0.5,0.4006335806154834,30,32,11,1,0
0,NPM,supertest-6.2.3,1473,458,0.001601164,0.004803493,0.002773298,0.002401747,0.009119199,0.013398295,0.004353817,0.011331637,0.000903018,0.001218027,0.000301277,0.001045695,0,1,0,117,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094477572,0.1491747374087372,0.4591479170272448,0.2516291673878228,0.059371711,0.1425572132209686,0.5,0,368,53,0,1,0,0.040088541,0.08779026,0.2717822215997982,0,0.2221263407740938,0.221993162,0.5,0.4926140680171258,28,32,15,1,0
0,NPM,supports-color-9.2.2,502,188,0.000140135,0.000280269,0.00019818,0.000210202,0.006018925,0.006993007,0.00137756,0.006505966,0.000700673,0.001401345,0.000990901,0.001051009,1,0,0,101,61,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1451019709034768,0.1582735618933881,0.5,0.2958363892911637,0.1741590983095723,0.1802965215226355,0.6758220575766962,0.2516291673878228,94,17,2,2,1,0.042312687,0.1120730915239955,0.4591479170272448,0,0.1578579462911632,0.1977450885841021,0.5,0.325011211,24,33,9,2,0
0,NPM,svg-process-0.7.4,27802,10472,0.0009483,0.011438475,0.001928357,0.001066963,0.006391749,0.011089367,0.002249757,0.008101487,0.002062518,0.014047665,0.002837562,0.00322074,35,0,14,134,68,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082855273,0.1398242501441567,0.5783898247235197,0.2069084251518168,0.1425664055237461,0.2140483416663228,0.7854752972273342,0.2717822215997982,7750,1257,3,162,14,0.026471145,0.074196294,0.2958363892911637,0,0.323799828,0.2085841518656287,0.7097781492858066,0.4981535170042814,45,14,16,6,0
0,NPM,svg-sprite-2.0.0-beta7,12650,4177,0.000184965,0.001207001,0.000333961,0.000189459,0.005598145,0.013761468,0.002564003,0.006598179,0.001451055,0.004435268,0.001191565,0.001820533,19,0,4,333,187,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086273744,0.1497923769157744,0.7028195311147831,0.1856161633204378,0.1475041,0.19762779,0.79248125,0.2958363892911637,4315,462,6,13,4,0.1117384919895892,0.1231356450267823,0.3609640474436811,0.2344977967946406,0.219481741,0.2359029126584657,0.7863118319475819,0.4926140680171258,53,68,30,5,0
0,NPM,svg.js-2.7.1,88596,28521,0.000706535,0.006450488,0.001214259,0.001032122,0.004010655,0.011074919,0.002464412,0.005658012,0.001770896,0.021344233,0.003076946,0.002524771,89,5,32,159,83,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,118,3,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074746931,0.1448944303624821,0.75,0,0.080779073,0.1813838555264074,0.9751060324573736,0,41141,10761,0,792,35,0.066689769,0.1019336084781327,0.2717822215997982,0.1881175679439853,0.3016835673798014,0.2102277005703054,0.6203352658383443,0.5,39,21,20,7,0
0,NPM,svgo-icons-0.6.0,22542,9250,0.001175053,0.014116318,0.002378073,0.001558342,0.006088088,0.011213048,0.002284028,0.007304386,0.002214164,0.011532125,0.00294784,0.003204323,39,0,13,137,73,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081379131,0.1384237923766207,0.5783898247235197,0.1956217818146278,0.1614653067911971,0.2245507871488752,0.7783283537314114,0.2958363892911637,6251,871,3,159,13,0.017915933,0.061569536,0.2958363892911637,0,0.2839614408122159,0.2192302342112867,0.6380035069889456,0.489044683,45,19,13,7,0
0,NPM,svgo-lite-1.1.1,30801,11434,0.000939973,0.018674967,0.002626526,0.000915915,0.006359636,0.010594467,0.00234682,0.008190333,0.001953272,0.01380999,0.002720394,0.003044376,33,0,15,158,81,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087171805,0.142081567,0.5783898247235197,0.2069084251518168,0.1425542845341092,0.2125206360050832,0.892613946,0.2717822215997982,8237,1324,3,162,15,0.0440156,0.094982626,0.3096910973393819,0,0.3158456464313908,0.225784612,0.7887031414261726,0.5,49,21,24,6,0
0,NPM,svgogo-1.0.7,30861,11396,0.001182066,0.033084658,0.004358323,0.000871865,0.006489068,0.014336918,0.002561302,0.008425543,0.001939349,0.014156394,0.0027604,0.002998847,36,0,15,156,80,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086456899,0.1417643811364609,0.5783898247235197,0.2069084251518168,0.1416789129720315,0.2111385963674309,0.7854752972273342,0.2717822215997982,8264,1308,3,159,15,0.044761627,0.095609706,0.3096910973393819,0,0.3139641144653509,0.2343699201533325,0.7742903032614272,0.5,48,22,23,6,0
