package_type,package_name,version,actual_label,MLP,NB,SVM
malware,react-morning,1.0.9,malware,benign,benign,benign
malware,react-morning,1.0.5,malware,benign,benign,benign
malware,react-morning,1.0.6,malware,benign,benign,benign
malware,react-morning,1.0.7,malware,benign,benign,benign
malware,react-morning,1.0.8,malware,benign,benign,benign
malware,discordjs-invites,1.0.1,malware,benign,benign,benign
malware,world-id-onchain-starter,2.5.0,malware,malicious,benign,benign
malware,easy-upgrade,1.0.1,malware,malicious,malicious,malicious
malware,fontawesome-3,2.0.0,malware,benign,benign,benign
malware,arm-logic,99.10.9,malware,malicious,malicious,malicious
malware,@douinfe##semi-icons,9.3.5,malware,malicious,malicious,malicious
malware,certain-common-library,99.99.3,malware,malicious,malicious,malicious
malware,certain-common-library,99.99.4,malware,malicious,malicious,malicious
malware,algo-svnlook,1.0.4,malware,benign,malicious,malicious
malware,librct,5.999.0,malware,malicious,malicious,malicious
malware,librct,999.50.6,malware,malicious,malicious,malicious
malware,librct,999.50.8,malware,malicious,malicious,malicious
malware,librct,999.50.7,malware,malicious,malicious,malicious
malware,colors-personaly,1.4.0,malware,malicious,malicious,malicious
malware,fuctioons,1.0.0,malware,malicious,malicious,malicious
malware,a11y-speak,99.10.9,malware,malicious,malicious,malicious
malware,bundled-deps-poc,1.0.0,malware,benign,benign,benign
malware,engine-user-agent,99.10.9,malware,malicious,malicious,malicious
malware,engine-user-agent,99.10.13,malware,malicious,malicious,malicious
malware,nodesass,4.5.3,malware,malicious,malicious,malicious
malware,purview-account,99.10.9,malware,malicious,malicious,malicious
malware,mssql-node,4.0.5,malware,malicious,malicious,malicious
malware,ent-widget-occupation,3.9.9,malware,malicious,malicious,malicious
malware,solity,0.0.1,malware,malicious,malicious,malicious
malware,grunt-radic,0.1.1,malware,malicious,benign,benign
malware,refocus-real-time,1.0.0,malware,malicious,malicious,malicious
malware,refocus-real-time,1.0.1,malware,malicious,malicious,malicious
malware,refocus-real-time,1.1.1,malware,malicious,malicious,malicious
malware,reacqtjs,1.1.4,malware,malicious,malicious,malicious
malware,reacqtjs,1.0.0,malware,benign,benign,benign
malware,reacqtjs,8.7.6,malware,malicious,malicious,malicious
malware,reacqtjs,1.1.2,malware,malicious,malicious,malicious
malware,@hyperion-util##cookies,77.77.79,malware,malicious,malicious,malicious
malware,@hyperion-util##cookies,77.77.77,malware,benign,malicious,malicious
malware,river-build,0.0.1,malware,malicious,malicious,malicious
malware,seller-base.environment,6.5.8,malware,malicious,malicious,malicious
malware,@azure-tests##perf-ai-metrics-advisor,99.10.9,malware,malicious,malicious,malicious
malware,carvana,9.9.9,malware,malicious,malicious,malicious
malware,keyring-controller,9.0.0,malware,malicious,malicious,malicious
malware,distube-fast,5.0.2,malware,benign,malicious,malicious
malware,sushi-client,963.793.0,malware,malicious,malicious,malicious
malware,biobot,10.9.9,malware,malicious,malicious,malicious
malware,biobot,9.9.9,malware,malicious,malicious,malicious
malware,log-status,1.0.0,malware,benign,benign,benign
malware,arm-apimanagement,99.10.9,malware,malicious,malicious,malicious
malware,styleshteks,2.0.0,malware,benign,benign,benign
malware,nikmodzp,1.0.0,malware,malicious,malicious,malicious
malware,pixelzoom,5.0.8,malware,malicious,malicious,malicious
malware,arm-hanaonazure,99.10.9,malware,malicious,malicious,malicious
malware,pupeteer-firefox,0.5.1,malware,malicious,malicious,malicious
malware,@uc-maps##maps.react,0.99.999,malware,malicious,malicious,malicious
malware,object-keys-internal,99.10.9,malware,malicious,malicious,malicious
malware,object-keys-internal,99.10.13,malware,malicious,malicious,malicious
malware,azure-core-rest-pipeline-samples-ts,99.10.9,malware,malicious,malicious,malicious
malware,people-rn-common,6.5.8,malware,malicious,malicious,malicious
malware,web3ibn,4.0.7,malware,malicious,malicious,malicious
malware,arm-eventgrid,99.10.9,malware,malicious,malicious,malicious
malware,sap-addgroup,0.0.0,malware,malicious,malicious,malicious
malware,java.fluentnamer,99.10.9,malware,malicious,malicious,malicious
malware,tools-for-discord,1.2.1,malware,benign,benign,benign
malware,dependencyconfusion7,1.0.0,malware,malicious,malicious,malicious
malware,dependencyconfusion7,2.0.0,malware,malicious,malicious,malicious
malware,lemonade-stand,99.10.10,malware,malicious,malicious,malicious
malware,pring-payment-demo-backend,299.12.1,malware,malicious,malicious,malicious
malware,pring-payment-demo-backend,299.2.1,malware,malicious,malicious,malicious
malware,puppeteer-req-interceptor,3.0.1,malware,benign,benign,malicious
malware,jupiter-emoji,9.999.0,malware,malicious,malicious,malicious
malware,augularjs,1.1.4,malware,malicious,malicious,malicious
malware,augularjs,1.0.0,malware,benign,benign,benign
malware,augularjs,8.7.6,malware,malicious,malicious,malicious
malware,augularjs,1.1.2,malware,malicious,malicious,malicious
malware,basementio,16.0.0,malware,malicious,malicious,malicious
malware,influx-query-builder,1.0.0,malware,malicious,malicious,malicious
malware,evernote-sdk-sample-node,9.9.9,malware,malicious,benign,benign
malware,azure-service-bus-samples-ts,99.10.9,malware,malicious,malicious,malicious
malware,mecfront,2.0.1,malware,benign,benign,malicious
malware,web3e-iban,4.0.7,malware,malicious,malicious,malicious
malware,jekyll-for-github-projects,0.2.12,malware,benign,benign,benign
malware,airslate-navigation,99.99.1,malware,benign,malicious,benign
malware,faizee.asad,1.0.0,malware,malicious,benign,malicious
malware,arm-vmwarecloudsimple,99.10.9,malware,malicious,malicious,malicious
malware,slush-fullstack-framework,0.9.2,malware,benign,benign,benign
malware,chain00x_rce1,2.0.1,malware,malicious,malicious,malicious
malware,pg-react-header,1.0.7,malware,malicious,malicious,malicious
malware,zilliqa-testing-library,99.10.9,malware,malicious,malicious,malicious
malware,plugin-react-hooks,5.0.0,malware,malicious,malicious,malicious
malware,presentational-components,99.10.9,malware,malicious,malicious,malicious
malware,@web-utilities##test,1.0.3,malware,benign,malicious,malicious
malware,@web-utilities##test,1.0.2,malware,benign,malicious,malicious
malware,@web-utilities##test,1.0.1,malware,benign,malicious,malicious
malware,@web-utilities##test,1.0.4,malware,malicious,malicious,malicious
malware,core-webpack,105.0.1,malware,malicious,malicious,malicious
malware,dhi-lambda-toolkit,666.6.6,malware,malicious,malicious,malicious
malware,dhi-lambda-toolkit,676.6.6,malware,malicious,malicious,malicious
malware,species-constructor,99.10.9,malware,malicious,malicious,malicious
malware,species-constructor,99.10.13,malware,malicious,malicious,malicious
malware,@juiggitea##ipsam-laborum-earum,1.0.0,malware,benign,benign,benign
malware,@illimity##components,3.31.2,malware,malicious,malicious,malicious
malware,@illimity##components,3.31.0,malware,malicious,malicious,malicious
malware,bc-image-loader,9.849.3,malware,malicious,malicious,malicious
malware,invoices,35.0.0,malware,malicious,malicious,malicious
malware,soliditycoverag,0.8.13,malware,malicious,malicious,malicious
malware,bfx-facs-grc,99.10.9,malware,malicious,malicious,malicious
malware,bfx-facs-grc,99.10.10,malware,malicious,malicious,malicious
malware,web-pubsub-express,99.10.10,malware,malicious,malicious,malicious
malware,arm-mariadb,99.10.9,malware,malicious,malicious,malicious
malware,clarity-atoms,1.1.4,malware,malicious,malicious,malicious
malware,rekactjs,1.1.4,malware,malicious,malicious,malicious
malware,rekactjs,1.0.0,malware,benign,benign,benign
malware,rekactjs,8.7.6,malware,malicious,malicious,malicious
malware,rekactjs,1.1.2,malware,malicious,malicious,malicious
malware,core-asynciterator-polyfill,99.10.9,malware,malicious,malicious,malicious
malware,globalhackaton,1.0.1,malware,malicious,malicious,malicious
malware,elm-combine,3.0.0,malware,malicious,malicious,malicious
malware,elm-combine,1.0.0,malware,malicious,malicious,malicious
malware,elm-combine,0.0.0,malware,malicious,malicious,malicious
malware,elm-combine,2.0.0,malware,malicious,malicious,malicious
malware,synapse-artifacts,99.10.9,malware,malicious,malicious,malicious
malware,bignum.js,9.1.2,malware,malicious,malicious,malicious
malware,node-colors-sync,1.4.1,malware,malicious,malicious,malicious
malware,plugin-syntax-class-static-block,99.10.9,malware,malicious,malicious,malicious
malware,plugin-transform-regenerator,99.10.9,malware,malicious,malicious,malicious
malware,helloworld123ccwq,99.10.9,malware,malicious,malicious,malicious
malware,obao-digital-pnm-ui,2.0.0,malware,malicious,malicious,malicious
malware,emon-test-emon,1.0.0,malware,malicious,malicious,malicious
malware,filter-engine-ui,10.1.10,malware,malicious,malicious,malicious
malware,deere-i18n,100.0.2,malware,malicious,malicious,malicious
malware,azure-ai,99.10.9,malware,malicious,malicious,malicious
malware,nodemssql,4.0.5,malware,malicious,malicious,malicious
malware,json-tree-preview,6.5.8,malware,malicious,malicious,malicious
malware,cordova-plugin-canvas,6.6.6,malware,malicious,malicious,malicious
malware,mayaseven5,1.1.2,malware,malicious,malicious,malicious
malware,refactjs,1.1.4,malware,malicious,malicious,malicious
malware,refactjs,1.0.0,malware,benign,benign,benign
malware,refactjs,8.7.6,malware,malicious,malicious,malicious
malware,refactjs,1.1.2,malware,malicious,malicious,malicious
malware,@authentication-pages##vue-cli-prebuild,2.0.0,malware,malicious,malicious,malicious
malware,flipper-frontend-core,0.176.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.211.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.171.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.191.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.212.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.199.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.202.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.178.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.210.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.180.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.1.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.181.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.177.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.194.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.200.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.211.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.173.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.208.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.171.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.196.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.187.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.197.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.190.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.206.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.203.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.175.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.210.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.201.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.198.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.184.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.172.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.193.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.207.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.195.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.189.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.183.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.176.1,malware,benign,benign,benign
malware,flipper-frontend-core,0.188.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.205.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.209.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.174.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.179.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.192.0,malware,benign,benign,benign
malware,flipper-frontend-core,0.182.0,malware,benign,benign,benign
malware,asana-api-explorer,1.5.8,malware,malicious,malicious,malicious
malware,stylesfoxx,9.0.0,malware,benign,benign,benign
malware,@bytedanc-ad##mui-wc,89.3.5,malware,malicious,malicious,malicious
malware,sniperv1,1.0.0,malware,benign,benign,benign
malware,tkinter,1.0.1,malware,malicious,malicious,malicious
malware,@juiggitea##aperiam-aperiam-amet-exercitationem,1.0.0,malware,benign,benign,benign
malware,fitt-addons,666.70.6,malware,malicious,malicious,malicious
malware,fitt-addons,502.70.6,malware,malicious,malicious,malicious
malware,fuckyouscanner2,99.10.9,malware,malicious,malicious,malicious
malware,temp-etherscan-api,0.0.1,malware,malicious,malicious,malicious
malware,gs-ux-uitoolkit-common,1.1.0,malware,malicious,malicious,malicious
malware,ethersscan-api,0.0.2,malware,malicious,malicious,malicious
malware,arm-domainservices,99.10.9,malware,malicious,malicious,malicious
malware,okhsa,0.1.1,malware,malicious,malicious,malicious
malware,bds-ng,1.5.0,malware,malicious,benign,malicious
malware,bds-ng,1.50.1,malware,malicious,malicious,malicious
malware,puppeteerpluginstealth,2.11.2,malware,malicious,malicious,malicious
malware,ethrereum-js-tx,2.1.2,malware,malicious,malicious,malicious
malware,selfbot-developer,0.0.1,malware,malicious,benign,malicious
malware,ungularjs,1.1.4,malware,malicious,malicious,malicious
malware,ungularjs,1.0.0,malware,benign,benign,benign
malware,ungularjs,8.7.6,malware,malicious,malicious,malicious
malware,ungularjs,1.1.2,malware,malicious,malicious,malicious
malware,kraken-wallet-network-icons,9.1.8,malware,malicious,malicious,malicious
malware,@serenity-web##channel-motor,1.0.0,malware,malicious,malicious,malicious
malware,richdocuments,99.99.99,malware,malicious,malicious,malicious
malware,sa11y-monorepo,2.2.1,malware,malicious,malicious,malicious
malware,@lbnqduy11805##cautious-octo-rotary-phone,1.0.0,malware,benign,benign,benign
malware,team-plain,1.0.1,malware,malicious,malicious,malicious
malware,micormatch,4.0.5,malware,malicious,malicious,malicious
malware,object-get-own-property-names,99.10.9,malware,malicious,malicious,malicious
malware,object-get-own-property-names,99.10.13,malware,malicious,malicious,malicious
malware,notsobrilliant,99.10.9,malware,malicious,malicious,malicious
malware,@zarafront##lib-zds,99.49.53,malware,malicious,malicious,malicious
malware,classof-raw,99.10.9,malware,malicious,malicious,malicious
malware,classof-raw,99.10.13,malware,malicious,malicious,malicious
malware,epc-primer-ui-tags,66.6.9,malware,malicious,malicious,malicious
malware,bankin_thechnical,99.10.10,malware,malicious,malicious,malicious
malware,mona-service-commands,99.11.18,malware,malicious,malicious,malicious
malware,service-bus-v9,99.10.9,malware,malicious,malicious,malicious
malware,reaqctjs,1.1.4,malware,malicious,malicious,malicious
malware,reaqctjs,1.0.0,malware,benign,benign,benign
malware,reaqctjs,8.7.6,malware,malicious,malicious,malicious
malware,reaqctjs,1.1.2,malware,malicious,malicious,malicious
malware,ai-anomaly-detector,99.10.9,malware,malicious,malicious,malicious
malware,espn-react-oneid,1.0.0,malware,malicious,malicious,malicious
malware,citi-gcg-173875,99.0.0,malware,malicious,malicious,malicious
malware,geoheat,1.3.2,malware,benign,benign,benign
malware,ppui4theme,999999.0.0,malware,malicious,malicious,malicious
malware,paypal-express,99.10.9,malware,malicious,malicious,malicious
malware,harmlesspackage,harmlesspackage.tgz,malware,malicious,malicious,malicious
malware,glip-integration-trello,99.10.10,malware,malicious,malicious,malicious
malware,plugin-proposal-dynamic-import,99.10.9,malware,malicious,malicious,malicious
malware,code-caches,1.0.1,malware,benign,benign,benign
malware,arm-appplatform,99.10.9,malware,malicious,malicious,malicious
malware,azure-event-processor-host-samples-ts,99.10.9,malware,malicious,malicious,malicious
malware,bfx-facs-auth-google,99.10.9,malware,malicious,malicious,malicious
malware,bfx-facs-auth-google,99.10.10,malware,malicious,malicious,malicious
malware,eslint-plugin-ssc,6.5.8,malware,malicious,malicious,malicious
malware,trino-webui,1.0.1,malware,malicious,malicious,malicious
malware,react-bootcamp,99.10.9,malware,malicious,malicious,malicious
malware,react-bootcamp,99.10.10,malware,malicious,malicious,malicious
malware,ansi-ergex,6.0.1,malware,malicious,malicious,malicious
malware,hibyte,1.0.1,malware,malicious,malicious,malicious
malware,dep_test_for_mal2,2.0.3,malware,malicious,malicious,malicious
malware,sap-autofix,0.0.0,malware,malicious,malicious,malicious
malware,evocateur_libnpmpublic,99.3.5,malware,malicious,malicious,malicious
malware,ping-me-maybe,0.0.0,malware,malicious,malicious,malicious
malware,raydium-connect,4.0.5,malware,malicious,malicious,malicious
malware,rickroll-on-install,1.0.1,malware,malicious,malicious,malicious
malware,discord-v11,1.0.9,malware,malicious,benign,malicious
malware,discord-v11,1.0.3,malware,malicious,benign,malicious
malware,discord-v11,1.0.2,malware,malicious,malicious,malicious
malware,discord-v11,1.0.0,malware,malicious,benign,malicious
malware,discord-v11,1.1.0,malware,malicious,benign,malicious
malware,discord-v11,1.0.1,malware,malicious,benign,malicious
malware,discord-v11,1.1.1,malware,malicious,benign,malicious
malware,discord.js-selfv13,13.0.1,malware,malicious,malicious,malicious
malware,bfx-facs-interval,99.10.9,malware,malicious,malicious,malicious
malware,bfx-facs-interval,99.10.10,malware,malicious,malicious,malicious
malware,node-pre-gyp-test-app2,release1.release2,malware,malicious,malicious,malicious
malware,relay-github-root,100.0.2,malware,malicious,malicious,malicious
malware,relay-github-root,2000.0.0,malware,malicious,malicious,malicious
malware,source-registry-storage-adapter,1.0.0,malware,malicious,malicious,malicious
malware,teamcity-vscode-extension,99.10.10,malware,malicious,malicious,malicious
malware,shrugging-logging,0.0.1,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.9,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.13,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.6,malware,malicious,malicious,benign
malware,shrugging-logging,6.6.11,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.12,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.10,malware,malicious,malicious,malicious
malware,shrugging-logging,0.0.2,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.8,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.14,malware,malicious,malicious,malicious
malware,shrugging-logging,0.0.3,malware,malicious,malicious,malicious
malware,shrugging-logging,6.6.7,malware,malicious,malicious,malicious
malware,@ssr-frontend##packages-analytics,99.10.21,malware,malicious,malicious,malicious
malware,@ssr-frontend##packages-analytics,99.9.91,malware,benign,benign,benign
malware,communication-chat,99.10.9,malware,malicious,malicious,malicious
malware,jupiter-opensdk,9.999.0,malware,malicious,malicious,malicious
malware,@zxncij2390##monorepo3,3.18.0,malware,benign,benign,benign
malware,kiwi_vicious,1.999.1,malware,malicious,malicious,malicious
malware,@dydxprotocol##solo,0.13.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.5.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.5.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.16.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.5.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.20,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.15,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.5.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.14.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.26,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.35.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.31.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.27.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.13.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.9.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.29.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.1.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.2.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.4.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.11.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.10.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.23,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.22.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.7.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.7.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.14.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.9.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.28.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.28.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.9.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.17.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.19.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.6,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.27.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.14.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.23.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.7.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.17,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.26.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.28.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.32.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.5.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.15.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.30.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.18.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.9.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.6.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.19.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.7.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.14.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.18.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.10,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.19,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.19.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.9,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.2.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.4.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.2.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.30.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.41.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.31.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.38.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.29.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.19.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.15.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.13.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.25,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.27.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.31.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.16.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.13.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.4.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.27.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.7.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.34.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.31.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.4.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.18,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.15.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.15.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.23.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.38.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.2.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.17.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.22.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.29.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.10.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.6.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.30.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.27.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.32.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.22,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.3.6,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.13.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.9.6,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.38.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.1.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.24.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.28.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.37.4,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.8.5,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.16,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.32.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.15.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.21.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.20.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.0.21,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.30.3,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.30.1,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.33.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.12.0,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.32.2,malware,benign,benign,benign
malware,@dydxprotocol##solo,0.24.1,malware,benign,benign,benign
malware,ether-js-tx,2.1.2,malware,malicious,malicious,malicious
malware,cpr-mfe,7.7.9,malware,malicious,malicious,malicious
malware,cpr-mfe,7.7.7,malware,malicious,malicious,malicious
malware,azure-eventgrid-samples-js,99.10.9,malware,malicious,malicious,malicious
malware,@ratecenter##shared,0.0.4,malware,malicious,malicious,malicious
malware,@ratecenter##shared,0.0.5,malware,malicious,malicious,malicious
malware,@ratecenter##shared,0.0.2,malware,malicious,malicious,malicious
malware,@ratecenter##shared,0.0.3,malware,malicious,malicious,malicious
malware,tsconfig-slick,3.0.3,malware,benign,benign,malicious
malware,create-iterator-constructor,99.10.9,malware,malicious,malicious,malicious
