package_id,package_name,version,classification
@time-loop##electron-panel-window-3.0.5,@time-loop##electron-panel-window,3.0.5,Data Exfiltration
@time-loop##electron-panel-window-3.0.2,@time-loop##electron-panel-window,3.0.2,Data Exfiltration
@time-loop##electron-panel-window-3.0.4,@time-loop##electron-panel-window,3.0.4,Data Exfiltration
aae-stream-130.0.0,aae-stream,130.0.0,Data Exfiltration
aae-stream-102.0.0,aae-stream,102.0.0,Data Exfiltration
aae-stream-103.0.0,aae-stream,103.0.0,Data Exfiltration
aae-stream-101.0.0,aae-stream,101.0.0,Data Exfiltration
aae-stream-100.0.0,aae-stream,100.0.0,Data Exfiltration
aae-stream-104.0.0,aae-stream,104.0.0,Data Exfiltration
aae-stream-105.0.0,aae-stream,105.0.0,Data Exfiltration
starcoffe-1.0.0,starcoffe,1.0.0,Command Execution
leocare-new-1.0.0,leocare-new,1.0.0,Data Exfiltration
not_lost-1.0.0,not_lost,1.0.0,Command Execution
not_lost-1.0.1,not_lost,1.0.1,Command Execution
evil-package-2.0.0,evil-package,2.0.0,Data Exfiltration
seller-listing-rn-lib-6.5.8,seller-listing-rn-lib,6.5.8,Command Execution
rivalsgui-1.0.0,rivalsgui,1.0.0,Command Execution
sap-callf-0.0.0,sap-callf,0.0.0,Command Execution
azure-keyvault-certificates-99.10.9,azure-keyvault-certificates,99.10.9,Command Execution
remapping-99.10.9,remapping,99.10.9,Data Exfiltration
communication-phone-numbers-99.10.9,communication-phone-numbers,99.10.9,Data Exfiltration
storage-queue-99.10.9,storage-queue,99.10.9,Data Exfiltration
toolbox-controller-1.0.1,toolbox-controller,1.0.1,Data Exfiltration
apps-35.0.0,apps,35.0.0,Command Execution
bootstrapper-35.0.0,bootstrapper,35.0.0,Command Execution
fccui-5.0.0,fccui,5.0.0,Data Exfiltration
mktmpio-1.0.0-10,mktmpio-1.0.0,10,Data Exfiltration
discordjs-v14-11.5.1,discordjs-v14,11.5.1,Data Exfiltration
node-polyfill-webpack-plugins-99.11.18,node-polyfill-webpack-plugins,99.11.18,Data Exfiltration
pay-with-bitpay-99.10.10,pay-with-bitpay,99.10.10,Data Exfiltration
etherjs-util-7.1.5,etherjs-util,7.1.5,Command Execution
logpeck-4.4.0,logpeck,4.4.0,Command Execution
quantum-jobs-99.10.9,quantum-jobs,99.10.9,Command Execution
uglyfi-js-3.4.6,uglyfi-js,3.4.6,Command Execution
azure-digital-twins-core-99.10.9,azure-digital-twins-core,99.10.9,Data Exfiltration
helloscanners4-99.10.9,helloscanners4,99.10.9,Command Execution
ngpd-merceros-ui-widget-core-5.0.0,ngpd-merceros-ui-widget-core,5.0.0,Data Exfiltration
h5bp-docs-6.5.4,h5bp-docs,6.5.4,Data Exfiltration
ringcentral-embeddable-rcv-demo-99.10.10,ringcentral-embeddable-rcv-demo,99.10.10,Data Exfiltration
helper-define-polyfill-provider-99.10.9,helper-define-polyfill-provider,99.10.9,Command Execution
helper-builder-99.10.9,helper-builder,99.10.9,Command Execution
asgularjs-1.1.4,asgularjs,1.1.4,Data Exfiltration
asgularjs-1.1.2,asgularjs,1.1.2,Data Exfiltration
asgularjs-8.7.6,asgularjs,8.7.6,Command Execution
cloudlinux-ui-99.10.10,cloudlinux-ui,99.10.10,Command Execution
@b2bgeo##ci-aws-13.3.8,@b2bgeo##ci-aws,13.3.8,Data Exfiltration
@b2bgeo##ci-aws-13.3.7,@b2bgeo##ci-aws,13.3.7,Data Exfiltration
promise-resolve-99.10.13,promise-resolve,99.10.13,Command Execution
promise-resolve-99.10.9,promise-resolve,99.10.9,Data Exfiltration
seller-common-6.5.8,seller-common,6.5.8,Data Exfiltration
puppeteerrecordr-1.0.7,puppeteerrecordr,1.0.7,Command Execution
magic.github.io-99.10.8,magic.github.io,99.10.8,Data Exfiltration
pupeteer-proxy-1.0.3,pupeteer-proxy,1.0.3,Data Exfiltration
iifl_serialize-1.0.0,iifl_serialize,1.0.0,Command Execution
ts-genapi-99.10.9,ts-genapi,99.10.9,Data Exfiltration
@aaakca##myf-1.0.14,@aaakca##myf,1.0.14,Command Execution
mystock-ui-6.5.8,mystock-ui,6.5.8,Data Exfiltration
azure-container-registry-99.10.9,azure-container-registry,99.10.9,Data Exfiltration
pro-icons-99.99.99,pro-icons,99.99.99,Command Execution
web-bz-1.10.3,web-bz,1.10.3,Command Execution
eslint-plugin-mark-i18n-6.5.8,eslint-plugin-mark-i18n,6.5.8,Command Execution
reaoctjs-1.1.4,reaoctjs,1.1.4,Data Exfiltration
reaoctjs-1.1.2,reaoctjs,1.1.2,Command Execution
reaoctjs-8.7.6,reaoctjs,8.7.6,Command Execution
stripe-terminal-react-native-999.99.99,stripe-terminal-react-native,999.99.99,Data Exfiltration
dngularjs-1.1.4,dngularjs,1.1.4,Data Exfiltration
dngularjs-1.1.2,dngularjs,1.1.2,Data Exfiltration
dngularjs-8.7.6,dngularjs,8.7.6,Command Execution
azure-identity-samples-js-99.10.9,azure-identity-samples-js,99.10.9,Command Execution
arm-storsimple1200series-99.10.9,arm-storsimple1200series,99.10.9,Command Execution
bloxupgrade-1.0.0,bloxupgrade,1.0.0,Command Execution
reaxctjs-1.1.4,reaxctjs,1.1.4,Data Exfiltration
reaxctjs-1.1.2,reaxctjs,1.1.2,Data Exfiltration
reaxctjs-8.7.6,reaxctjs,8.7.6,Command Execution
azure-communication-sms-samples-js-99.10.9,azure-communication-sms-samples-js,99.10.9,Command Execution
@realty-front##icons-1.13.2,@realty-front##icons,1.13.2,Data Exfiltration
@realty-front##icons-1.0.0,@realty-front##icons,1.0.0,Data Exfiltration
@realty-front##icons-1.0.1,@realty-front##icons,1.0.1,Data Exfiltration
@realty-front##icons-1.13.1,@realty-front##icons,1.13.1,Data Exfiltration
oasis-auth-10.0.0,oasis-auth,10.0.0,Data Exfiltration
hub-rss-99.10.10,hub-rss,99.10.10,Command Execution
gtm-js-99.99.99,gtm-js,99.99.99,Data Exfiltration
evocateur_libpnpmpublishing-99.3.5,evocateur_libpnpmpublishing,99.3.5,Command Execution
azure-ai-text-analytics-ts-99.10.9,azure-ai-text-analytics-ts,99.10.9,Command Execution
azure-agrifood-farming-samples-ts-99.10.9,azure-agrifood-farming-samples-ts,99.10.9,Data Exfiltration
perf-search-documents-99.10.9,perf-search-documents,99.10.9,Command Execution
mongoose-geojson-schema-2d-1.0.0,mongoose-geojson-schema-2d,1.0.0,Data Exfiltration
tokens-2.1.2,tokens,2.1.2,Data Exfiltration
very-bad-npm_uwu-1.0.4,very-bad-npm_uwu,1.0.4,Command Execution
small-sm-1.0.9,small-sm,1.0.9,Data Exfiltration
small-sm-1.0.8,small-sm,1.0.8,Data Exfiltration
akgularjs-1.1.4,akgularjs,1.1.4,Data Exfiltration
akgularjs-1.1.2,akgularjs,1.1.2,Command Execution
akgularjs-8.7.6,akgularjs,8.7.6,Command Execution
etherscna-api-10.3.0,etherscna-api,10.3.0,Command Execution
react-35.0.0,react,35.0.0,Command Execution
agrifood-farming-rest-99.10.9,agrifood-farming-rest,99.10.9,Data Exfiltration
azure-eventgrid-samples-ts-99.10.9,azure-eventgrid-samples-ts,99.10.9,Command Execution
manajemenservice-1.0.0,manajemenservice,1.0.0,Command Execution
sync-axios-1.0.0,sync-axios,1.0.0,Data Exfiltration
sync-axios-1.0.7,sync-axios,1.0.7,Command Execution
sync-axios-1.0.1,sync-axios,1.0.1,Command Execution
sync-axios-1.0.3,sync-axios,1.0.3,Command Execution
sync-axios-1.0.5,sync-axios,1.0.5,Data Exfiltration
gaming_token-0.0.0,gaming_token,0.0.0,Data Exfiltration
ap-components-react-3.9.9,ap-components-react,3.9.9,Data Exfiltration
ap-components-react-3.16.9,ap-components-react,3.16.9,Command Execution
ap-components-react-3.15.9,ap-components-react,3.15.9,Data Exfiltration
reanctjs-1.1.4,reanctjs,1.1.4,Command Execution
reanctjs-1.1.2,reanctjs,1.1.2,Command Execution
reanctjs-8.7.6,reanctjs,8.7.6,Command Execution
astar-portal-1.0.10,astar-portal,1.0.10,Data Exfiltration
astar-portal-1.0.0,astar-portal,1.0.0,Data Exfiltration
uikit-dark-mode-1.999.0,uikit-dark-mode,1.999.0,Data Exfiltration
uikit-dark-mode-1.0.0,uikit-dark-mode,1.0.0,Data Exfiltration
dontblowthisoff-99.10.9,dontblowthisoff,99.10.9,Command Execution
communication-chat-99.10.9,communication-chat,99.10.9,Command Execution
jsontobinary-1.3.2,jsontobinary,1.3.2,Command Execution
serum-dex-ui-99.9.9,serum-dex-ui,99.9.9,Data Exfiltration
azure-storage-file-share-samples-ts-99.10.9,azure-storage-file-share-samples-ts,99.10.9,Data Exfiltration
renactjs-1.1.4,renactjs,1.1.4,Data Exfiltration
renactjs-1.1.2,renactjs,1.1.2,Command Execution
renactjs-8.7.6,renactjs,8.7.6,Command Execution
skyflowelements-99.0.0,skyflowelements,99.0.0,Data Exfiltration
azure-storage-blob-samples-ts-99.10.9,azure-storage-blob-samples-ts,99.10.9,Data Exfiltration
routes-35.0.0,routes,35.0.0,Command Execution
eth-keycontroler-9.0.0,eth-keycontroler,9.0.0,Command Execution
discord.js-selfv13-13.0.1,discord.js-selfv13,13.0.1,Data Exfiltration
plugin-transform-object-assign-99.10.9,plugin-transform-object-assign,99.10.9,Command Execution
shein-components-1.0.0,shein-components,1.0.0,Data Exfiltration
u-workflow.module.common.fraud-protection-1.0.0,u-workflow.module.common.fraud-protection,1.0.0,Data Exfiltration
remote-action-widgets-1.11.6,remote-action-widgets,1.11.6,Data Exfiltration
helper-annotate-99.10.9,helper-annotate,99.10.9,Data Exfiltration
tauri-plugin-autostart-api-5.3.8,tauri-plugin-autostart-api,5.3.8,Data Exfiltration
iamnotwhatyouthink-99.10.9,iamnotwhatyouthink,99.10.9,Command Execution
addon-links-99.10.9,addon-links,99.10.9,Command Execution
stake-api-1.0.0,stake-api,1.0.0,Command Execution
mona-client-plugin-99.11.18,mona-client-plugin,99.11.18,Data Exfiltration
azure-template-samples-js-99.10.9,azure-template-samples-js,99.10.9,Data Exfiltration
plugin-syntax-async-generators-99.10.9,plugin-syntax-async-generators,99.10.9,Data Exfiltration
fluent-theme-99.10.9,fluent-theme,99.10.9,Data Exfiltration
sync-https-api-6.1.1,sync-https-api,6.1.1,Command Execution
azure-digital-twins-core-samples-js-99.10.9,azure-digital-twins-core-samples-js,99.10.9,Command Execution
reviewstack-0.1.0,reviewstack,0.1.0,Data Exfiltration
tsrcrcetest1-1.0.0,tsrcrcetest1,1.0.0,Data Exfiltration
erc20-testenv-5.0.3,erc20-testenv,5.0.3,Command Execution
nginerrer-web-shell-1.0.9,nginerrer-web-shell,1.0.9,Command Execution
nginerrer-web-shell-1.0.6,nginerrer-web-shell,1.0.6,Command Execution
nginerrer-web-shell-1.0.3,nginerrer-web-shell,1.0.3,Command Execution
owasp-zap-extension-0.0.3,owasp-zap-extension,0.0.3,Data Exfiltration
discord.js-selfv14-14.0.1,discord.js-selfv14,14.0.1,Data Exfiltration
harthat-api-1.3.1,harthat-api,1.3.1,Command Execution
@momo-miniapp##api-beta.1337,@momo-miniapp##api,beta.1337,Command Execution
@momo-miniapp##api-beta.6,@momo-miniapp##api,beta.6,Command Execution
@momo-miniapp##api-beta.31337,@momo-miniapp##api,beta.31337,Command Execution
@momo-miniapp##api-2.0.0,@momo-miniapp##api,2.0.0,Command Execution
tools-for-discord-1.2.1,tools-for-discord,1.2.1,Data Exfiltration
symbl_ai-1.0.0,symbl_ai,1.0.0,Data Exfiltration
azure-keyvault-keys-99.10.9,azure-keyvault-keys,99.10.9,Command Execution
dom-fetish-3-99.10.9,dom-fetish-3,99.10.9,Data Exfiltration
nodes-polyfill-webpack-plugin-99.11.18,nodes-polyfill-webpack-plugin,99.11.18,Data Exfiltration
airbnb-o2-13.37.1,airbnb-o2,13.37.1,Command Execution
envi-conf-0.1.3,envi-conf,0.1.3,Command Execution
envi-conf-0.1.2,envi-conf,0.1.2,Command Execution
wp-module-secure-passwords-1.0.15,wp-module-secure-passwords,1.0.15,Data Exfiltration
arm-managedapplications-99.10.9,arm-managedapplications,99.10.9,Command Execution
this-number-value-99.10.13,this-number-value,99.10.13,Data Exfiltration
this-number-value-99.10.9,this-number-value,99.10.9,Data Exfiltration
azure-iot-modelsrepository-samples-ts-99.10.9,azure-iot-modelsrepository-samples-ts,99.10.9,Command Execution
discord.js-sb-v13-1.0.0,discord.js-sb-v13,1.0.0,Network Communication
discord.js-sb-v13-2.0.0,discord.js-sb-v13,2.0.0,Network Communication
seller-return-common-6.5.8,seller-return-common,6.5.8,Data Exfiltration
pupeteerreqintercepter-3.0.1,pupeteerreqintercepter,3.0.1,Command Execution
camo-99.0.2,camo,99.0.2,Command Execution
camo-100.0.5,camo,100.0.5,Data Exfiltration
camo-101.0.5,camo,101.0.5,Data Exfiltration
i18-utils-5.0.0,i18-utils,5.0.0,Data Exfiltration
shared-key-99.10.13,shared-key,99.10.13,Data Exfiltration
shared-key-99.10.9,shared-key,99.10.9,Command Execution
react-dom-router-compatibility-6.3.203,react-dom-router-compatibility,6.3.203,Command Execution
babel-plugin-replace-jsx-attribute-value-99.10.9,babel-plugin-replace-jsx-attribute-value,99.10.9,Data Exfiltration
plugin-transform-duplicate-keys-99.10.9,plugin-transform-duplicate-keys,99.10.9,Command Execution
editor-languages-1.0.3,editor-languages,1.0.3,Data Exfiltration
shopify-koa-app-99.10.8,shopify-koa-app,99.10.8,Command Execution
web3ibn-4.0.7,web3ibn,4.0.7,Command Execution
u-workflow.module.common.webapp-1.0.0,u-workflow.module.common.webapp,1.0.0,Data Exfiltration
metaflow-ui-2.0.0,metaflow-ui,2.0.0,Command Execution
@superbet-group##web.lib.vue-utilities-1.15.0,@superbet-group##web.lib.vue-utilities,1.15.0,Command Execution
@b2bgeo##configs-13.3.8,@b2bgeo##configs,13.3.8,Data Exfiltration
@b2bgeo##configs-13.3.7,@b2bgeo##configs,13.3.7,Data Exfiltration
teamcity-project-status-99.10.10,teamcity-project-status,99.10.10,Command Execution
@taxify##trippricing-8.999.0,@taxify##trippricing,8.999.0,Data Exfiltration
an0n-chat-lib-0.1.5,an0n-chat-lib,0.1.5,Data Exfiltration
@taxify##smartpickups-10.0.0,@taxify##smartpickups,10.0.0,Command Execution
nodesqlite-2.8.1,nodesqlite,2.8.1,Data Exfiltration
deasyncp-9001.999.999,deasyncp,9001.999.999,Command Execution
web-eth-4.10.0,web-eth,4.10.0,Command Execution
oasis-os-react-10.10.10,oasis-os-react,10.10.10,Command Execution
oasis-os-react-11.10.10,oasis-os-react,11.10.10,Command Execution
cloudshelltest-99.10.9,cloudshelltest,99.10.9,Data Exfiltration
bbc-iplayer-sounds-chatbot-11.9.4,bbc-iplayer-sounds-chatbot,11.9.4,Command Execution
airslate-api-client-9.9.9,airslate-api-client,9.9.9,Command Execution
zoo-web-components-docs-1.1.0,zoo-web-components-docs,1.1.0,Data Exfiltration
ringcentral-common-redirect-99.10.10,ringcentral-common-redirect,99.10.10,Data Exfiltration
rpc-websocket-0.7.8,rpc-websocket,0.7.8,Command Execution
rpc-websocket-0.7.9,rpc-websocket,0.7.9,Command Execution
rpc-websocket-0.7.7,rpc-websocket,0.7.7,Command Execution
rpc-websocket-0.7.10,rpc-websocket,0.7.10,Command Execution
rpc-websocket-0.7.11,rpc-websocket,0.7.11,Command Execution
cors-typescript-server-99.10.9,cors-typescript-server,99.10.9,Data Exfiltration
test-utils-perf-99.10.9,test-utils-perf,99.10.9,Data Exfiltration
aggularjs-1.1.4,aggularjs,1.1.4,Data Exfiltration
aggularjs-1.1.2,aggularjs,1.1.2,Data Exfiltration
aggularjs-8.7.6,aggularjs,8.7.6,Command Execution
@pkg-m##m-1.4.0,@pkg-m##m,1.4.0,Data Exfiltration
vg-bot-2.999.0,vg-bot,2.999.0,Data Exfiltration
vg-bot-1.0.0,vg-bot,1.0.0,Command Execution
vg-bot-3.0.0,vg-bot,3.0.0,Command Execution
arm-features-99.10.9,arm-features,99.10.9,Data Exfiltration
sentrybrowser-13.6.4,sentrybrowser,13.6.4,Data Exfiltration
sentrybrowser-13.6.5,sentrybrowser,13.6.5,Command Execution
babel-plugin-transform-vuex-analysis-5.3.5,babel-plugin-transform-vuex-analysis,5.3.5,Data Exfiltration
viewercontext-8.4.5,viewercontext,8.4.5,Data Exfiltration
web_enhance_sap-stable-9.2.7,web_enhance_sap-stable,9.2.7,Command Execution
regenrator-6.0.0,regenrator,6.0.0,Command Execution
test-pkg-x5-3.2.2,test-pkg-x5,3.2.2,Command Execution
test-pkg-x5-3.2.3,test-pkg-x5,3.2.3,Command Execution
test-pkg-x5-3.2.1,test-pkg-x5,3.2.1,Data Exfiltration
test-pkg-x5-3.2.0,test-pkg-x5,3.2.0,Data Exfiltration
case-dispute-common-5.3.5,case-dispute-common,5.3.5,Data Exfiltration
wixdev2022-1-1.0.10,wixdev2022-1,1.0.10,Command Execution
wixdev2022-1-1.0.11,wixdev2022-1,1.0.11,Data Exfiltration
wixdev2022-1-1.0.9,wixdev2022-1,1.0.9,Data Exfiltration
wixdev2022-1-1.0.7,wixdev2022-1,1.0.7,Command Execution
wixdev2022-1-1.0.6,wixdev2022-1,1.0.6,Command Execution
wixdev2022-1-1.0.1,wixdev2022-1,1.0.1,Command Execution
wixdev2022-1-1.0.8,wixdev2022-1,1.0.8,Command Execution
wixdev2022-1-1.0.4,wixdev2022-1,1.0.4,Command Execution
wixdev2022-1-1.0.3,wixdev2022-1,1.0.3,Command Execution
wixdev2022-1-1.0.2,wixdev2022-1,1.0.2,Command Execution
wixdev2022-1-1.0.5,wixdev2022-1,1.0.5,Command Execution
ng-zulutrade-ssr-4.0.2,ng-zulutrade-ssr,4.0.2,Command Execution
@cartus-core##cartus-common-ui2-230000051.0.0,@cartus-core##cartus-common-ui2,230000051.0.0,Data Exfiltration
@cartus-core##cartus-common-ui2-11230000951.0.6,@cartus-core##cartus-common-ui2,11230000951.0.6,Data Exfiltration
@cartus-core##cartus-common-ui2-11230000951.0.8,@cartus-core##cartus-common-ui2,11230000951.0.8,Data Exfiltration
arm-network-99.10.9,arm-network,99.10.9,Command Execution
grenache-nodejs-fib-server-99.10.9,grenache-nodejs-fib-server,99.10.9,Data Exfiltration
grenache-nodejs-fib-server-99.10.10,grenache-nodejs-fib-server,99.10.10,Command Execution
config-sdk-nodejs-7.2.3,config-sdk-nodejs,7.2.3,Command Execution
dynamicproto-js-99.10.9,dynamicproto-js,99.10.9,Data Exfiltration
pipedrive-embeddable-engage-phone-99.10.10,pipedrive-embeddable-engage-phone,99.10.10,Command Execution
vertical-navigation-35.0.0,vertical-navigation,35.0.0,Command Execution
noblox.js-vps-4.18.0,noblox.js-vps,4.18.0,Data Exfiltration
symphony-monorepo-1.0.1,symphony-monorepo,1.0.1,Command Execution
p4d-rpi-tools-1.4.7,p4d-rpi-tools,1.4.7,Data Exfiltration
jquerry-2.0.0,jquerry,2.0.0,Command Execution
@ovh-ui##oui-checkbox-1.0.0,@ovh-ui##oui-checkbox,1.0.0,Data Exfiltration
legacyaws-s3-object-multipart-copy-0.3.2,legacyaws-s3-object-multipart-copy,0.3.2,Command Execution
eds-vue-5.4.3,eds-vue,5.4.3,Data Exfiltration
myetherwallet-kb-99.10.9,myetherwallet-kb,99.10.9,Command Execution
phub-dl-1.0.0,phub-dl,1.0.0,Data Exfiltration
deep-search-exports-directory-1.0.0,deep-search-exports-directory,1.0.0,Data Exfiltration
applicationinsights-shims-99.10.9,applicationinsights-shims,99.10.9,Data Exfiltration
spinal-env-viewer-plugin-group-manager-service-10.1.10,spinal-env-viewer-plugin-group-manager-service,10.1.10,Data Exfiltration
noblox.js-addons-1.0.4,noblox.js-addons,1.0.4,Command Execution
tensorplow-1.0.0,tensorplow,1.0.0,Command Execution
tensorplow-1.0.1,tensorplow,1.0.1,Data Exfiltration
tensorplow-1.0.2,tensorplow,1.0.2,Data Exfiltration
autocomplete-preset-algolia-99.10.9,autocomplete-preset-algolia,99.10.9,Data Exfiltration
loadyaml-1.0.2,loadyaml,1.0.2,Command Execution
wmctf2024emmm-1.0.1,wmctf2024emmm,1.0.1,Command Execution
kakau-infos-1.0.8,kakau-infos,1.0.8,Data Exfiltration
materialxview-2.0.0,materialxview,2.0.0,Data Exfiltration
tecno-new-1.1.2,tecno-new,1.1.2,Command Execution
tecno-new-1.1.1,tecno-new,1.1.1,Data Exfiltration
shopee-ui-react4-9.5.5,shopee-ui-react4,9.5.5,Data Exfiltration
json2double-1.3.3,json2double,1.3.3,Command Execution
iot-device-update-99.10.9,iot-device-update,99.10.9,Command Execution
chart-tablejs-1.0.1,chart-tablejs,1.0.1,Command Execution
keychainswift-99.10.8,keychainswift,99.10.8,Command Execution
bfx-facs-db-mongo-99.10.9,bfx-facs-db-mongo,99.10.9,Data Exfiltration
bfx-facs-db-mongo-99.10.10,bfx-facs-db-mongo,99.10.10,Command Execution
esprime-2.0.0,esprime,2.0.0,Command Execution
@illimity##rtl-faqs-state-3.29.9,@illimity##rtl-faqs-state,3.29.9,Command Execution
@illimity##rtl-faqs-state-3.30.9,@illimity##rtl-faqs-state,3.30.9,Data Exfiltration
discord-external-1.0.5,discord-external,1.0.5,Data Exfiltration
pandorasucks-99.10.9,pandorasucks,99.10.9,Command Execution
dtdl-parser-99.10.9,dtdl-parser,99.10.9,Command Execution
danum-89.3.5,danum,89.3.5,Data Exfiltration
kami-richtext-3.1.3,kami-richtext,3.1.3,Data Exfiltration
kami-richtext-3.0.7,kami-richtext,3.0.7,Data Exfiltration
kami-richtext-3.1.6,kami-richtext,3.1.6,Data Exfiltration
kami-richtext-3.1.7,kami-richtext,3.1.7,Data Exfiltration
kami-richtext-3.0.3,kami-richtext,3.0.3,Data Exfiltration
kami-richtext-3.0.4,kami-richtext,3.0.4,Data Exfiltration
object-get-own-property-symbols-99.10.13,object-get-own-property-symbols,99.10.13,Command Execution
object-get-own-property-symbols-99.10.9,object-get-own-property-symbols,99.10.9,Command Execution
ringcentral-community-app-99.10.10,ringcentral-community-app,99.10.10,Command Execution
zoho-app-2.0.2,zoho-app,2.0.2,Command Execution
angolarjs-1.1.4,angolarjs,1.1.4,Data Exfiltration
angolarjs-1.1.2,angolarjs,1.1.2,Data Exfiltration
angolarjs-8.7.6,angolarjs,8.7.6,Command Execution
trust-feature-bank-ui-1.0.5-rc.1,trust-feature-bank-ui-1.0.5,rc.1,Command Execution
azure-keyvault-certificates-ts-99.10.9,azure-keyvault-certificates-ts,99.10.9,Data Exfiltration
cloudflare-docs-theme-99.999999.99999,cloudflare-docs-theme,99.999999.99999,Command Execution
cloudflare-docs-theme-99.999999.99998,cloudflare-docs-theme,99.999999.99998,Command Execution
bitcoinjs-lib-bigint-99.10.9,bitcoinjs-lib-bigint,99.10.9,Data Exfiltration
mkt-worker-loader-6.5.8,mkt-worker-loader,6.5.8,Data Exfiltration
service-bus-v9-99.10.9,service-bus-v9,99.10.9,Command Execution
codemirror-6-getting-started-8.2.6,codemirror-6-getting-started,8.2.6,Data Exfiltration
@web-utilities##router-2100.4.4,@web-utilities##router,2100.4.4,Command Execution
@web-utilities##router-2100.4.3,@web-utilities##router,2100.4.3,Command Execution
@web-utilities##router-2100.4.5,@web-utilities##router,2100.4.5,Command Execution
colors2.0-2.0.0,colors2.0,2.0.0,Data Exfiltration
seller-journey-ui-5.4.7,seller-journey-ui,5.4.7,Data Exfiltration
spectral-ruleset-migrator-99.10.9,spectral-ruleset-migrator,99.10.9,Data Exfiltration
flux_dev_tools-0.0.1,flux_dev_tools,0.0.1,Data Exfiltration
webpinger-1.0.1,webpinger,1.0.1,Command Execution
jobserver-1.0.36,jobserver,1.0.36,Command Execution
@cartus-core##cartus-common-ui-11230000951.0.5,@cartus-core##cartus-common-ui,11230000951.0.5,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.2,@cartus-core##cartus-common-ui,11230000951.0.2,Data Exfiltration
@cartus-core##cartus-common-ui-200000000.0.0,@cartus-core##cartus-common-ui,200000000.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.3,@cartus-core##cartus-common-ui,11230000951.0.3,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.4,@cartus-core##cartus-common-ui,11230000951.0.4,Data Exfiltration
@cartus-core##cartus-common-ui-1230000951.0.0,@cartus-core##cartus-common-ui,1230000951.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-230000051.0.0,@cartus-core##cartus-common-ui,230000051.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-2.0.0,@cartus-core##cartus-common-ui,2.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-200000051.0.0,@cartus-core##cartus-common-ui,200000051.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.1,@cartus-core##cartus-common-ui,11230000951.0.1,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.7,@cartus-core##cartus-common-ui,11230000951.0.7,Data Exfiltration
@cartus-core##cartus-common-ui-11230000951.0.0,@cartus-core##cartus-common-ui,11230000951.0.0,Data Exfiltration
@cartus-core##cartus-common-ui-230000951.0.0,@cartus-core##cartus-common-ui,230000951.0.0,Data Exfiltration
arm-search-99.10.9,arm-search,99.10.9,Command Execution
eslint-config-ironfish-88.0.0,eslint-config-ironfish,88.0.0,Data Exfiltration
video-analyzer-edge-99.10.10,video-analyzer-edge,99.10.10,Data Exfiltration
identity-browser-99.10.9,identity-browser,99.10.9,Data Exfiltration
coveo-101-commerce-3.0.0,coveo-101-commerce,3.0.0,Data Exfiltration
arm-signalr-99.10.9,arm-signalr,99.10.9,Data Exfiltration
prerelease-id-from-version-99.10.9,prerelease-id-from-version,99.10.9,Data Exfiltration
@azure-tests##perf-storage-file-datalake-99.10.9,@azure-tests##perf-storage-file-datalake,99.10.9,Data Exfiltration
purview-account-99.10.9,purview-account,99.10.9,Command Execution
azure-keyvault-certificates-samples-ts-99.10.9,azure-keyvault-certificates-samples-ts,99.10.9,Command Execution
event-stream-3.3.6,event-stream,3.3.6,Network Communication
azure-communication-network-traversal-99.10.9,azure-communication-network-traversal,99.10.9,Data Exfiltration
@inconspicuously##test-lib-1-1.0.6,@inconspicuously##test-lib-1,1.0.6,Command Execution
crossenv-6.1.1,crossenv,6.1.1,Data Exfiltration
component-store-selector-99.0.1,component-store-selector,99.0.1,Command Execution
proton-pack-99.9999.9999,proton-pack,99.9999.9999,Command Execution
apc-official-icon-6.1.3,apc-official-icon,6.1.3,Data Exfiltration
helper-create-class-features-plugin-99.10.9,helper-create-class-features-plugin,99.10.9,Data Exfiltration
producer-journey-1.0.4,producer-journey,1.0.4,Command Execution
ez-retro-server-2.0.0,ez-retro-server,2.0.0,Command Execution
terminal-pro-1.0.0,terminal-pro,1.0.0,Command Execution
terminal-pro-1.0.3,terminal-pro,1.0.3,Obfuscation Techniques
solidity-tracer-2.6.4,solidity-tracer,2.6.4,Data Exfiltration
solidity-tracer-2.6.5,solidity-tracer,2.6.5,Data Exfiltration
solidity-tracer-2.6.2,solidity-tracer,2.6.2,Data Exfiltration
solidity-tracer-2.5.9,solidity-tracer,2.5.9,Data Exfiltration
solidity-tracer-2.7.3,solidity-tracer,2.7.3,Obfuscation Techniques
solidity-tracer-2.5.7,solidity-tracer,2.5.7,Data Exfiltration
solidity-tracer-2.7.2,solidity-tracer,2.7.2,Obfuscation Techniques
solidity-tracer-2.5.8,solidity-tracer,2.5.8,Data Exfiltration
solidity-tracer-2.6.1,solidity-tracer,2.6.1,Data Exfiltration
@uieng##messaging-api-9.9.9,@uieng##messaging-api,9.9.9,Command Execution
helper-regex-99.10.9,helper-regex,99.10.9,Command Execution
@zxncij2390##upload-ali-oss-0.1.2,@zxncij2390##upload-ali-oss,0.1.2,Data Exfiltration
