source,package_name,version,file,type,summary,cluster_kmeans,cluster_spectral,cluster_agglomerative,cluster_dbscan
malware_snippets,azure-core-rest-pipeline,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,wafer-autocomplete,1.25.0,package/lpbirrf.js,npm-obfuscation,Exfiltrates environment variables to remote server using obfuscated HTTP POST request.,0,0,2,-1
malware_snippets,wafer-autocomplete,1.25.0,package/package.json,npm-install-script,"Executes lpbirrf.js automatically before install, enabling arbitrary code execution on npm install.",12,0,3,-1
malware_snippets,require-object-coercible,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,require-object-coercible,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,require-object-coercible,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info to remote server via HTTPS POST.,1,0,14,-1
malware_snippets,require-object-coercible,99.10.13,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user data to remote server via HTTPS POST.,1,0,14,-1
malware_snippets,require-object-coercible,99.10.13,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to external server.,7,0,8,5
malware_snippets,require-object-coercible,99.10.13,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,testepoc20232,1.1.3,package/index.js,shady-links,"Executes shell commands, collects host info, and exfiltrates data to remote server.",1,0,14,-1
malware_snippets,testepoc20232,1.1.3,package/index.js,shady-links,Collects system info and exfiltrates it to remote server via HTTPS POST.,17,16,17,7
malware_snippets,testepoc20232,1.1.3,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,testepoc20232,1.1.3,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,parsing-utils,2.3.8,package/package.json,npm-install-script,Executes postinstall.js automatically after package installation.,5,0,7,-1
malware_snippets,seller-assistance-service,6.5.8,tmp/tmpeyki52zm/seller-assistance-service/package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,seller-assistance-service,6.5.8,tmp/tmpeyki52zm/seller-assistance-service/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,seller-assistance-service,6.5.8,tmp/tmpeyki52zm/seller-assistance-service/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook using HTTPS POST.,3,0,5,-1
malware_snippets,seller-assistance-service,6.5.8,tmp/tmpeyki52zm/seller-assistance-service/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS request.,15,0,10,-1
malware_snippets,seller-assistance-service,6.5.8,tmp/tmpeyki52zm/seller-assistance-service/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,eth-gas-report,0.2.27,tmp/tmpzw8eul8k/eth-gas-report/package/package.json,npm-install-script,"Executes hidden Node.js script automatically after install, enabling arbitrary code execution.",15,0,10,-1
malware_snippets,@azure-tests##perf-storage-file-share,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,@azure-tests##perf-storage-file-share,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via HTTPS POST to remote server.,1,6,4,9
malware_snippets,@azure-tests##perf-storage-file-share,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,@sxmp##logging,0.100.10,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to remote server.",1,8,4,3
malware_snippets,@sxmp##logging,0.100.10,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@sxmp##logging,0.100.10,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,epc-staticpages-web,66.6.0,package/package.json,shady-links,Exfiltrates sensitive system data to remote server during test and preinstall scripts.,7,0,0,-1
malware_snippets,epc-staticpages-web,66.6.0,package/package.json,shady-links,Exfiltrates sensitive system data to remote server during install or test script execution.,16,0,0,-1
malware_snippets,epc-staticpages-web,66.6.0,package/package.json,npm-install-script,Exfiltrates sensitive system data to remote server during install or test script execution.,16,0,0,-1
malware_snippets,lib-js-util-math,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,lib-js-util-math,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,lib-js-util-math,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,webcm-dev,1.0.0,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to attacker-controlled server.",7,0,6,-1
malware_snippets,webcm-dev,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to remote server.",1,8,4,3
malware_snippets,webcm-dev,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,azure-sdk-v3,99.10.11,package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,azure-sdk-v3,99.10.11,package/index.js,npm-obfuscation,"Steals system, user, and file info, exfiltrates via DNS and HTTPS to remote server.",6,0,15,-1
malware_snippets,ktst,1.0.0,package/index.js,shady-links,Exfiltrates system info via DNS queries and HTTP requests to attacker-controlled domains.,15,0,2,-1
malware_snippets,@adidas-data-mesh##consumer-journey,1.0.0,package/package.json,npm-install-script,Executes preinstall.js automatically before package installation via npm.,5,1,11,-1
malware_snippets,plugin-proposal-optional-chaining,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing to remote server via HTTPS POST.,9,0,1,-1
malware_snippets,plugin-proposal-optional-chaining,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info to remote server via HTTPS POST.,1,0,14,25
malware_snippets,plugin-proposal-optional-chaining,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,demozeel,1.0.0,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,demozeel,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,-1
malware_snippets,demozeel,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates system and package data to remote server via HTTPS POST request.,15,0,10,-1
malware_snippets,azure-communication-sms,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,azure-communication-sms,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,azure-communication-sms,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates it via HTTPS POST to remote server.,17,16,17,7
malware_snippets,proxy.js,0.11.3,package/package.json,npm-install-script,"Executes package-setup.js automatically after install, enabling hidden or malicious postinstall actions.",14,0,7,-1
malware_snippets,proxy.js,0.11.3,package/package-setup.js,npm-exfiltrate-sensitive-data,Exfiltrates environment variables to external server via HTTP POST request.,15,0,10,-1
malware_snippets,proxy.js,0.11.3,package/package-setup.js,npm-exfiltrate-sensitive-data,Exfiltrates base64-encoded environment variables to external server via HTTP POST.,9,0,1,-1
malware_snippets,arm-msi,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info to remote server via HTTPS POST.,1,0,14,-1
malware_snippets,arm-msi,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,arm-msi,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,nodes.js,4.20.6969,package/package.json,npm-install-script,"Executes index.js automatically on install, enabling hidden code execution.",14,0,7,-1
malware_snippets,opdistube,5.0.5,tmp/tmp8783hr_r/opdistube/package/.hooks/postinstall.js,shady-links,Downloads and executes a remote EXE from a suspicious IP using Node.js postinstall hook.,0,0,5,-1
malware_snippets,opdistube,5.0.5,tmp/tmp8783hr_r/opdistube/package/package.json,npm-install-script,Runs a Node.js script automatically after install via postinstall npm hook.,9,0,1,-1
malware_snippets,reacntjs,1.1.4,package/new.js,shady-links,"Steals host IP, network, and user info, sending to attacker via Discord webhook.",8,0,2,-1
malware_snippets,reacntjs,1.1.4,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution on package install.",2,2,6,19
malware_snippets,reacntjs,8.7.6,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution on package install.",2,2,6,19
malware_snippets,reacntjs,1.1.2,package/new.js,shady-links,Exfiltrates host IPs and hostname to Discord webhook via HTTPS POST.,3,0,5,-1
malware_snippets,reacntjs,1.1.2,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution on package install.",2,2,6,19
malware_snippets,helper-module-context,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,helper-module-context,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,helper-module-context,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,hardhat-config,1.0.0,package/index.js,npm-obfuscation,Steals environment variables and posts them to a remote server using obfuscated code.,0,0,2,-1
malware_snippets,hardhat-config,1.0.0,package/index.js,shady-links,Steals environment variables and posts them to a remote server using obfuscated code.,0,0,2,-1
malware_snippets,@sheinoutmobile##shineoutmobile,1.8.2,package/src/index.js,npm-obfuscation,"Collects and exfiltrates system, user, and key data to remote server via HTTPS POST.",9,0,1,-1
malware_snippets,@sheinoutmobile##shineoutmobile,1.8.2,package/src/index.js,shady-links,Collects system/user data and exfiltrates to remote server via HTTPS POST.,1,8,4,3
malware_snippets,@sheinoutmobile##shineoutmobile,1.8.2,package/package.json,npm-install-script,Deletes rollup-pluginutils from nested node_modules during postinstall script execution.,12,0,1,-1
malware_snippets,@sheinoutmobile##shineoutmobile,1.8.2,package/package.json,npm-install-script,"Runs node src/index.js automatically before install, enabling arbitrary code execution.",2,0,10,-1
malware_snippets,arm-peering,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing to remote server via HTTPS POST.,9,0,1,11
malware_snippets,arm-peering,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,arm-peering,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,suppotrs-color,9.2.3,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,oasis-auth,10.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,oasis-auth,10.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to external server.",7,11,8,-1
malware_snippets,oasis-auth,10.0.0,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,oasis-auth,10.0.0,package/package.json,npm-install-script,"Executes index.js automatically before package installation, enabling arbitrary code execution.",2,14,11,16
malware_snippets,zureexplorer,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,zureexplorer,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,zureexplorer,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via HTTPS POST to external server.,7,0,8,21
malware_snippets,azure-video-analyzer-edge-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,azure-video-analyzer-edge-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing to remote server via HTTPS POST.,9,0,1,-1
malware_snippets,azure-video-analyzer-edge-samples-js,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,bitcoinjs-lib-bigint,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and network info, exfiltrates via DNS and HTTPS POST to remote server.",11,0,13,-1
malware_snippets,bitcoinjs-lib-bigint,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,bitcoinjs-lib-bigint,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,webrtc-studio-connection,1.0.0,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to attacker-controlled server.",7,0,6,-1
malware_snippets,webrtc-studio-connection,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,webrtc-studio-connection,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,webrtc-studio-connection,1.0.0,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package installation.",2,14,11,16
malware_snippets,azure-eventhubs-checkpointstore,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via DNS and HTTPS POST to remote server.,6,0,9,-1
malware_snippets,azure-eventhubs-checkpointstore,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,azure-eventhubs-checkpointstore,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,arm-healthbot,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,arm-healthbot,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user data to remote server via HTTPS POST.,1,0,14,-1
malware_snippets,arm-healthbot,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,msal-node-extensions,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,msal-node-extensions,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing to remote server via HTTPS POST.,9,0,1,11
malware_snippets,msal-node-extensions,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,mona-manager-plugins-shared,99.11.18,tmp/tmpnxm8ka2d/mona-manager-plugins-shared/package/index.js,shady-links,Collects host/user info and exfiltrates to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,mona-manager-plugins-shared,99.11.18,tmp/tmpnxm8ka2d/mona-manager-plugins-shared/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,mona-manager-plugins-shared,99.11.18,tmp/tmpnxm8ka2d/mona-manager-plugins-shared/package/package.json,npm-install-script,Executes index.js automatically before package installation via preinstall script.,5,1,11,-1
malware_snippets,ahgularjs,1.1.4,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,ahgularjs,1.1.4,package/new.js,shady-links,"Steals host IP, username, and network info, sending to Discord webhook.",9,0,1,-1
malware_snippets,ahgularjs,8.7.6,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,ahgularjs,1.1.2,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,ahgularjs,1.1.2,package/new.js,shady-links,Exfiltrates host IPs and hostname to Discord via webhook on module load.,10,0,5,-1
malware_snippets,arm-powerbiembedded,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,arm-powerbiembedded,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,arm-powerbiembedded,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,pngularjs,1.1.4,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,pngularjs,1.1.4,package/new.js,shady-links,"Steals host IP, username, and network info, sending to Discord webhook via HTTPS.",9,0,1,-1
malware_snippets,pngularjs,8.7.6,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,pngularjs,1.1.2,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution on package install.",2,2,6,19
malware_snippets,pngularjs,1.1.2,package/new.js,shady-links,Exfiltrates host network info and hostname to Discord webhook via HTTPS POST.,10,0,1,-1
malware_snippets,cage-js,0.0.4,package/package.json,npm-install-script,Downloads and executes remote shell script silently during npm install.,16,0,10,-1
malware_snippets,puppeteer-screencorder,3.0.6,tmp/tmprfd6vym6/puppeteer-screencorder/package/package.json,npm-install-script,"Executes lyom9lmp.cjs automatically after install, enabling arbitrary code execution.",2,0,2,-1
malware_snippets,puppeteer-screencorder,3.0.6,tmp/tmprfd6vym6/puppeteer-screencorder/package_info-puppeteer-screencorder-3.0.6.json,shady-links,"Executes hidden script lyom9lmp.cjs automatically on install, enabling arbitrary code execution.",14,0,7,-1
malware_snippets,pb-styles-v1,5.1.1,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,pb-styles-v1,5.1.1,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,pb-styles-v1,5.1.1,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to external server.",7,11,8,-1
malware_snippets,pb-styles-v1,5.1.1,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,cap-client-app,10.99.9,package/package.json,npm-install-script,"Executes index.js automatically before npm install, enabling arbitrary code execution.",12,0,3,-1
malware_snippets,webpacks-bundle-analyze,99.11.18,tmp/tmpx5gyyund/webpacks-bundle-analyze/package/index.js,shady-links,Exfiltrates host and user data to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,webpacks-bundle-analyze,99.11.18,tmp/tmpx5gyyund/webpacks-bundle-analyze/package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates system and user data to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,webpacks-bundle-analyze,99.11.18,tmp/tmpx5gyyund/webpacks-bundle-analyze/package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,uuid-utils,10.10.11,tmp/tmp0zwdodu3/uuid-utils/package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to remote server.",1,8,4,3
malware_snippets,uuid-utils,10.10.11,tmp/tmp0zwdodu3/uuid-utils/package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system and package data to remote server via HTTPS POST.,1,13,4,3
malware_snippets,uuid-utils,10.10.11,tmp/tmp0zwdodu3/uuid-utils/package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to attacker-controlled server.",7,0,6,-1
malware_snippets,uuid-utils,10.10.11,tmp/tmp0zwdodu3/uuid-utils/package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution.",2,0,16,0
malware_snippets,tsilb,2.4.0,package/package.json,npm-install-script,"Runs index.js automatically before install, enabling arbitrary code execution on package install.",10,0,3,-1
malware_snippets,arduino-ide-extension,2.3.4,package/index.js,npm-obfuscation,Obfuscated code runs a hidden script using child_process.fork with dynamic string construction.,10,0,7,-1
malware_snippets,arduino-ide-extension,2.3.4,package/package.json,npm-install-script,"Runs index.js in background during install, enabling hidden code execution.",14,0,7,-1
malware_snippets,zenapi,1.0.9,package/package.json,npm-install-script,Runs a Node.js script automatically after install via postinstall npm hook.,9,0,1,-1
malware_snippets,prettier-plugin-kimi-i18next,6.5.8,tmp/tmp835svbkm/prettier-plugin-kimi-i18next/package/package.json,npm-install-script,Executes index.js automatically on install via preinstall npm script.,12,0,3,15
malware_snippets,prettier-plugin-kimi-i18next,6.5.8,tmp/tmp835svbkm/prettier-plugin-kimi-i18next/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook using HTTPS POST.,3,0,5,-1
malware_snippets,prettier-plugin-kimi-i18next,6.5.8,tmp/tmp835svbkm/prettier-plugin-kimi-i18next/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook using HTTPS POST.,3,0,5,33
malware_snippets,prettier-plugin-kimi-i18next,6.5.8,tmp/tmp835svbkm/prettier-plugin-kimi-i18next/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS request.,9,0,10,-1
malware_snippets,prettier-plugin-kimi-i18next,6.5.8,tmp/tmp835svbkm/prettier-plugin-kimi-i18next/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,proton-account,99.99.9999,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,proton-account,99.99.9999,package/index.js,shady-links,Makes HTTPS GET request to suspicious external server and outputs response.,9,0,2,-1
malware_snippets,@ramp106##timetable,99.10.9,package/package.json,npm-install-script,Reads /etc/hosts and exfiltrates contents to remote server during npm install.,12,0,3,-1
malware_snippets,@ramp106##timetable,99.10.9,package/package.json,shady-links,Exfiltrates /etc/hosts file to remote server during npm install via preinstall script.,12,0,1,-1
malware_snippets,@ramp106##timetable,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,-1
malware_snippets,@ramp106##timetable,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.10.9,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,@ramp106##timetable,99.9.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,@ramp106##timetable,99.9.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@ramp106##timetable,99.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.16.9,package/package.json,npm-install-script,Reads /etc/hosts and exfiltrates its contents to a remote server during npm install.,12,0,3,-1
malware_snippets,@ramp106##timetable,99.16.9,package/package.json,shady-links,Exfiltrates /etc/hosts file to remote server during npm install via preinstall script.,12,0,1,-1
malware_snippets,@ramp106##timetable,99.16.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@ramp106##timetable,99.16.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.16.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.14.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.14.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.14.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@ramp106##timetable,99.14.9,package/package.json,npm-install-script,Exfiltrates data to remote server and attempts to read /etc/hosts during npm install.,12,0,3,-1
malware_snippets,@ramp106##timetable,99.14.9,package/package.json,shady-links,Exfiltrates data to remote server during install using preinstall npm script.,12,0,5,-1
malware_snippets,@ramp106##timetable,99.12.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.12.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.12.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@ramp106##timetable,99.12.9,package/package.json,shady-links,Exfiltrates /etc/hosts file to remote server during npm install preinstall phase.,9,0,1,-1
malware_snippets,@ramp106##timetable,99.12.9,package/package.json,npm-install-script,Reads /etc/hosts and exfiltrates contents to remote server during npm install.,12,0,3,-1
malware_snippets,@ramp106##timetable,9.9.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@ramp106##timetable,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@ramp106##timetable,99.13.9,package/package.json,npm-install-script,Reads /etc/hosts and exfiltrates contents to remote server during npm install.,12,0,3,-1
malware_snippets,@ramp106##timetable,99.13.9,package/package.json,shady-links,Reads /etc/hosts and exfiltrates contents to remote server during package preinstall.,5,0,3,-1
malware_snippets,@ramp106##timetable,99.13.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
